Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),16:35,20:35,04h 00m,832,7 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Savariya Travels & Transport,A/C Sleeper (2+1),17:00,22:30,05h 30m,INR 1000,13 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Sethi Yatra Company,A/C Seater / Sleeper (2+1),17:15,21:10,03h 55m,694,14 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shri mahavir tour and travels,AC Sleeper (2+1),17:15,21:35,04h 20m,INR 1200,30 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),17:20,21:00,03h 40m,832,16 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GODARA TRAVELS,AC Sleeper (2+1),17:55,21:55,04h 00m,INR 1499,18 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Sethi Yatra Company,A/C Seater/Sleeper (2+1),18:00,20:50,02h 50m,648,22 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
GK Travels,A/C Sleeper (2+1),18:00,21:45,03h 45m,INR 1799,22 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),19:00,23:15,04h 15m,284,22 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Tiwari Travels,A/C Seater / Sleeper (2+1),19:15,23:15,04h 00m,INR 4000,28 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:50,05:00,05h 10m,INR 350,34 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels,A/C Sleeper (2+1),23:15,03:50,04h 35m,INR 600,26 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Sleeper (2+1),23:00,03:40,04h 40m,INR 600,21 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Pooja Travels,A/C Seater / Sleeper (2+1),19:45,01:45,06h 00m,INR 500,27 Seats available,2.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Tiger Travels,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,INR 400,33 Seats available,4.1,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),22:40,03:50,05h 10m,INR 450,40 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,03:55,04h 25m,INR 599,40 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Sleeper (2+1),21:45,02:30,04h 45m,INR 550,27 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),23:15,03:10,03h 55m,INR 600,19 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:15,03:30,05h 15m,INR 600,42 Seats available,3.3,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,INR 600,19 Seats available,"3.5
66",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,710,16 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:55,03:30,03h 35m,INR 600,16 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,475,22 Seats available,"3.3
24",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,475,11 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,01:15,05h 00m,INR 599,15 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),19:30,00:30,05h 00m,INR 667,30 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,A/C Seater / Sleeper (2+1),22:00,03:19,05h 19m,380,28 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
VGO BUS,VE A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 799,20 Seats available,"3.1
15",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,NON A/C Sleeper (2+1),23:30,02:15,02h 45m,600,10 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,352,10 Seats available,"3.9
288",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki ® Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,INR 350,21 Seats available,"3.7
205",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Radhey Travels,NON AC Seater / Sleeper 2+1,22:45,05:30,06h 45m,324,13 Seats available,"3.5
83",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Non A/C Seater / Sleeper (2+1),22:30,05:15,06h 45m,INR 350,24 Seats available,"3.8
117",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 333,21 Seats available,"2.8
210",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,A/C Seater / Sleeper (2+1),17:15,22:20,05h 05m,INR 429,26 Seats available,"2.2
132",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,INR 750,12 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 333,9 Seats available,"3.5
119",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35,22:20,05h 45m,INR 572,6 Seats available,"2.0
28",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,A/C Sleeper (2+1),20:30,01:45,05h 15m,INR 500,12 Seats available,"2.5
9",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,INR 263,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Garhwal Travels,A/C Seater / Sleeper (2+1),16:30,22:20,05h 50m,462,38 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Gajraj bus service,A/C Seater / Sleeper (2+1),17:30,22:15,04h 45m,INR 499,38 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:10,04h 40m,370,12 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,23:50,05h 20m,278,4 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,INR 350,32 Seats available,"4.2
23",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,508,35 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,370,15 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 349,23 Seats available,"2.0
14",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Garhwal Travels,A/C Seater / Sleeper (2+1),16:25,22:20,05h 55m,792,36 Seats available,3.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,19 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,416,41 Seats available,"1.1
12",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,450,37 Seats available,1.2,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,INR 300,22 Seats available,2.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,398,24 Seats available,"1.6
5",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,A/C Seater / Sleeper (3+1),21:00,01:45,04h 45m,630,16 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 399,28 Seats available,"2.8
32",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,INR 449,33 Seats available,1,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,47 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,02:45,05h 30m,463,19 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,42 Seats available,4.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,11 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Neelam Travels,A/C Seater / Sleeper (2+1),18:30,23:00,04h 30m,INR 400,28 Seats available,3.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,37 Seats available,"3.7
13",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30,23:45,04h 15m,INR 600,30 Seats available,3,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Neelam Travels,A/C Seater / Sleeper (2+1),21:50,02:25,04h 35m,INR 500,34 Seats available,3.6,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,INR 350,34 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,INR 476,13 Seats available,4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),23:00,03:15,04h 15m,INR 750,36 Seats available,3.9,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),23:15,03:15,04h 00m,INR 476,8 Seats available,4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
